date,id
2020-11-03 00:00:00+00:00,199
2020-11-04 00:00:00+00:00,243
2020-11-05 00:00:00+00:00,98
2020-11-06 00:00:00+00:00,121
2020-11-07 00:00:00+00:00,112
2020-11-08 00:00:00+00:00,67
2020-11-09 00:00:00+00:00,81
2020-11-10 00:00:00+00:00,139
2020-11-11 00:00:00+00:00,162
2020-11-12 00:00:00+00:00,392
2020-11-13 00:00:00+00:00,618
2020-11-14 00:00:00+00:00,3955
2020-11-15 00:00:00+00:00,123
2020-11-16 00:00:00+00:00,157
2020-11-17 00:00:00+00:00,76
2020-11-18 00:00:00+00:00,39
2020-11-19 00:00:00+00:00,28
2020-11-20 00:00:00+00:00,74
2020-11-21 00:00:00+00:00,592
2020-11-22 00:00:00+00:00,600
2020-11-23 00:00:00+00:00,809
2020-11-24 00:00:00+00:00,96
2020-11-25 00:00:00+00:00,127
2020-11-26 00:00:00+00:00,109
2020-11-27 00:00:00+00:00,50
2020-11-28 00:00:00+00:00,53
2020-11-29 00:00:00+00:00,57
2020-11-30 00:00:00+00:00,522
2020-12-01 00:00:00+00:00,222
2020-12-02 00:00:00+00:00,81
2020-12-03 00:00:00+00:00,87
2020-12-04 00:00:00+00:00,48
2020-12-05 00:00:00+00:00,42
2020-12-06 00:00:00+00:00,50
2020-12-07 00:00:00+00:00,38
2020-12-08 00:00:00+00:00,55
2020-12-09 00:00:00+00:00,222
2020-12-10 00:00:00+00:00,41
2020-12-11 00:00:00+00:00,230
2020-12-12 00:00:00+00:00,115
2020-12-13 00:00:00+00:00,87
2020-12-14 00:00:00+00:00,79
2020-12-15 00:00:00+00:00,126
2020-12-16 00:00:00+00:00,91
2020-12-17 00:00:00+00:00,86
2020-12-18 00:00:00+00:00,45
2020-12-19 00:00:00+00:00,25
2020-12-20 00:00:00+00:00,48
2020-12-21 00:00:00+00:00,432
2020-12-22 00:00:00+00:00,279
2020-12-23 00:00:00+00:00,55
2020-12-24 00:00:00+00:00,54
2020-12-25 00:00:00+00:00,42
2020-12-26 00:00:00+00:00,533
2020-12-27 00:00:00+00:00,2022
2020-12-28 00:00:00+00:00,813
2020-12-29 00:00:00+00:00,160
2020-12-30 00:00:00+00:00,232
2020-12-31 00:00:00+00:00,96
2021-01-01 00:00:00+00:00,59
2021-01-02 00:00:00+00:00,34
2021-01-03 00:00:00+00:00,35
2021-01-04 00:00:00+00:00,78
2021-01-05 00:00:00+00:00,154
2021-01-06 00:00:00+00:00,86
2021-01-07 00:00:00+00:00,50
2021-01-08 00:00:00+00:00,59
2021-01-09 00:00:00+00:00,148
2021-01-10 00:00:00+00:00,55
2021-01-11 00:00:00+00:00,74
2021-01-12 00:00:00+00:00,153
2021-01-13 00:00:00+00:00,70
2021-01-14 00:00:00+00:00,48
2021-01-15 00:00:00+00:00,61
2021-01-16 00:00:00+00:00,141
2021-01-17 00:00:00+00:00,213
2021-01-18 00:00:00+00:00,119
2021-01-19 00:00:00+00:00,70
2021-01-20 00:00:00+00:00,75
2021-01-21 00:00:00+00:00,51
2021-01-22 00:00:00+00:00,113
2021-01-23 00:00:00+00:00,317
2021-01-24 00:00:00+00:00,174
2021-01-25 00:00:00+00:00,49
2021-01-26 00:00:00+00:00,58
2021-01-27 00:00:00+00:00,54
2021-01-28 00:00:00+00:00,58
2021-01-29 00:00:00+00:00,36
2021-01-30 00:00:00+00:00,49
2021-01-31 00:00:00+00:00,54
2021-02-01 00:00:00+00:00,0
2021-02-02 00:00:00+00:00,44
2021-02-03 00:00:00+00:00,93
2021-02-04 00:00:00+00:00,77
2021-02-05 00:00:00+00:00,130
2021-02-06 00:00:00+00:00,85
2021-02-07 00:00:00+00:00,101
2021-02-08 00:00:00+00:00,47
2021-02-09 00:00:00+00:00,44
2021-02-10 00:00:00+00:00,36
2021-02-11 00:00:00+00:00,76
2021-02-12 00:00:00+00:00,87
2021-02-13 00:00:00+00:00,46
2021-02-14 00:00:00+00:00,84
2021-02-15 00:00:00+00:00,65
2021-02-16 00:00:00+00:00,156
2021-02-17 00:00:00+00:00,78
2021-02-18 00:00:00+00:00,152
2021-02-19 00:00:00+00:00,78
2021-02-20 00:00:00+00:00,31
2021-02-21 00:00:00+00:00,430
2021-02-22 00:00:00+00:00,256
2021-02-23 00:00:00+00:00,76
2021-02-24 00:00:00+00:00,85
2021-02-25 00:00:00+00:00,93
2021-02-26 00:00:00+00:00,71
2021-02-27 00:00:00+00:00,92
2021-02-28 00:00:00+00:00,120
2021-03-01 00:00:00+00:00,138
2021-03-02 00:00:00+00:00,204
2021-03-03 00:00:00+00:00,1156
2021-03-04 00:00:00+00:00,1112
2021-03-05 00:00:00+00:00,1243
2021-03-06 00:00:00+00:00,524
2021-03-07 00:00:00+00:00,196
2021-03-08 00:00:00+00:00,390
2021-03-09 00:00:00+00:00,258
2021-03-10 00:00:00+00:00,167
2021-03-11 00:00:00+00:00,373
2021-03-12 00:00:00+00:00,92
2021-03-13 00:00:00+00:00,137
2021-03-14 00:00:00+00:00,58
2021-03-15 00:00:00+00:00,137
2021-03-16 00:00:00+00:00,221
2021-03-17 00:00:00+00:00,779
2021-03-18 00:00:00+00:00,238
2021-03-19 00:00:00+00:00,3740
2021-03-20 00:00:00+00:00,7828
2021-03-21 00:00:00+00:00,2199
2021-03-22 00:00:00+00:00,3446
2021-03-23 00:00:00+00:00,3667
2021-03-24 00:00:00+00:00,2358
2021-03-25 00:00:00+00:00,719
2021-03-26 00:00:00+00:00,586
2021-03-27 00:00:00+00:00,474
2021-03-28 00:00:00+00:00,375
2021-03-29 00:00:00+00:00,656
2021-03-30 00:00:00+00:00,657
2021-03-31 00:00:00+00:00,396
2021-04-01 00:00:00+00:00,276
2021-04-02 00:00:00+00:00,195
2021-04-03 00:00:00+00:00,142
2021-04-04 00:00:00+00:00,155
2021-04-05 00:00:00+00:00,481
2021-04-06 00:00:00+00:00,491
2021-04-07 00:00:00+00:00,440
2021-04-08 00:00:00+00:00,901
2021-04-09 00:00:00+00:00,4284
2021-04-10 00:00:00+00:00,2838
2021-04-11 00:00:00+00:00,3049
2021-04-12 00:00:00+00:00,1228
2021-04-13 00:00:00+00:00,987
2021-04-14 00:00:00+00:00,1258
2021-04-15 00:00:00+00:00,607
2021-04-16 00:00:00+00:00,469
2021-04-17 00:00:00+00:00,258
2021-04-18 00:00:00+00:00,273
2021-04-19 00:00:00+00:00,361
2021-04-20 00:00:00+00:00,409
2021-04-21 00:00:00+00:00,251
2021-04-22 00:00:00+00:00,218
2021-04-23 00:00:00+00:00,133
2021-04-24 00:00:00+00:00,260
2021-04-25 00:00:00+00:00,130
2021-04-26 00:00:00+00:00,383
2021-04-27 00:00:00+00:00,193
2021-04-28 00:00:00+00:00,207
2021-04-29 00:00:00+00:00,127
2021-04-30 00:00:00+00:00,1236
2021-05-01 00:00:00+00:00,1003
2021-05-02 00:00:00+00:00,147
2021-05-03 00:00:00+00:00,203
2021-05-04 00:00:00+00:00,265
2021-05-05 00:00:00+00:00,134
2021-05-06 00:00:00+00:00,166
2021-05-07 00:00:00+00:00,142
2021-05-08 00:00:00+00:00,81
2021-05-09 00:00:00+00:00,81
2021-05-10 00:00:00+00:00,173
2021-05-11 00:00:00+00:00,214
2021-05-12 00:00:00+00:00,123
2021-05-13 00:00:00+00:00,80
2021-05-14 00:00:00+00:00,67
2021-05-15 00:00:00+00:00,79
2021-05-16 00:00:00+00:00,314
2021-05-17 00:00:00+00:00,115
2021-05-18 00:00:00+00:00,163
2021-05-19 00:00:00+00:00,160
2021-05-20 00:00:00+00:00,133
2021-05-21 00:00:00+00:00,78
2021-05-22 00:00:00+00:00,649
